1:1:1	سَبَّحَ	V	PERF|VF:2|ROOT:سبح|LEM:سَبَّحَ|3MS
6:9:1	عَلَيْ	P	P|LEM:عَلَى
6:9:2	هِ	N	PRON|SUFF|3MS
6:10:1	مِنْ	P	P|LEM:مِن
6:11:1	خَيْلٍ	N	ROOT:خيل|LEM:خَيْل|M|INDEF|GEN
6:12:1	وَ	P	CONJ|PREF|LEM:و
6:12:2	لَا	P	NEG|LEM:لا
6:13:1	رِكَابٍ	N	ROOT:ركب|LEM:رِكاب|M|INDEF|GEN
6:14:1	وَ	P	REM|PREF|LEM:و
6:14:2	لَٰكِنَّ	P	ACC|LEM:لٰكِنّ|FAM:إِنّ
6:15:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
6:16:1	يُسَلِّطُ	V	IMPF|VF:2|ROOT:سلط|LEM:سَلَّطَ|3MS|MOOD:IND
6:17:1	رُسُلَ	N	ROOT:رسل|LEM:رَسُول|MP|ACC
6:17:2	هُۥ	N	PRON|SUFF|3MS
6:18:1	عَلَىٰ	P	P|LEM:عَلَى
6:19:1	مَن	N	REL|LEM:مَن
6:20:1	يَشَآءُ	V	IMPF|VF:1|ROOT:شيأ|LEM:شاءَ|3MS|MOOD:IND
6:21:1	وَ	P	CONJ|PREF|LEM:و
6:21:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
6:22:1	عَلَىٰ	P	P|LEM:عَلَى
6:23:1	كُلِّ	N	ROOT:كلل|LEM:كُلّ|M|GEN
6:24:1	شَىْءٍ	N	ROOT:شيأ|LEM:شَىْء|M|INDEF|GEN
6:25:1	قَدِيرٌ	N	ROOT:قدر|LEM:قَدِير|M|INDEF|NOM
7:1:1	مَّآ	N	COND|LEM:ما
7:2:1	أَفَآءَ	V	PERF|VF:4|ROOT:فيأ|LEM:أَفاءَ|3MS
7:3:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
7:4:1	عَلَىٰ	P	P|LEM:عَلَى
7:5:1	رَسُولِ	N	ROOT:رسل|LEM:رَسُول|M|GEN
7:5:2	هِۦ	N	PRON|SUFF|3MS
7:6:1	مِنْ	P	P|LEM:مِن
7:7:1	أَهْلِ	N	ROOT:أهل|LEM:أَهْل|M|GEN
7:8:1	ٱلْ	P	DET|PREF|LEM:ال
7:8:2	قُرَىٰ	N	ROOT:قري|LEM:قَرْيَة|P|GEN
7:9:1	فَ	P	RSLT|PREF|LEM:ف
7:9:2	لِ	P	P|PREF|LEM:ل
7:9:3	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
7:10:1	وَ	P	CONJ|PREF|LEM:و
7:10:2	لِ	P	P|PREF|LEM:ل
7:10:3	ل	P	DET|PREF|LEM:ال
7:10:4	رَّسُولِ	N	ROOT:رسل|LEM:رَسُول|M|GEN
7:11:1	وَ	P	CONJ|PREF|LEM:و
7:11:2	لِ	P	P|PREF|LEM:ل
7:11:3	ذِى	N	LEM:ذُو|MS|GEN
7:12:1	ٱلْ	P	DET|PREF|LEM:ال
7:12:2	قُرْبَىٰ	N	ROOT:قرب|LEM:قُرْبَى|F|GEN
7:13:1	وَ	P	CONJ|PREF|LEM:و
7:13:2	ٱلْ	P	DET|PREF|LEM:ال
7:13:3	يَتَٰمَىٰ	N	ROOT:يتم|LEM:يَتِيم|P|GEN
7:14:1	وَ	P	CONJ|PREF|LEM:و
7:14:2	ٱلْ	P	DET|PREF|LEM:ال
7:14:3	مَسَٰكِينِ	N	ROOT:سكن|LEM:مِسْكِين|MP|GEN
7:15:1	وَ	P	CONJ|PREF|LEM:و
7:15:2	ٱبْنِ	N	ROOT:بني|LEM:ابْن|M|GEN
7:16:1	ٱل	P	DET|PREF|LEM:ال
7:16:2	سَّبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
7:17:1	كَىْ	P	SUB|LEM:كَي
7:18:1	لَا	P	NEG|LEM:لا
7:19:1	يَكُونَ	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS|MOOD:SUBJ
7:20:1	دُولَةًۢ	N	ROOT:دول|LEM:دُولَة|F|INDEF|ACC
7:21:1	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
7:22:1	ٱلْ	P	DET|PREF|LEM:ال
7:22:2	أَغْنِيَآءِ	N	ROOT:غني|LEM:غَنِيّ|MP|GEN
7:23:1	مِن	P	P|LEM:مِن
7:23:2	كُمْ	N	PRON|SUFF|2MP
7:24:1	وَ	P	CONJ|PREF|LEM:و
7:24:2	مَآ	N	COND|LEM:ما
7:25:1	ءَاتَىٰ	V	PERF|VF:4|ROOT:أتي|LEM:آتَى|3MS
7:25:2	كُمُ	N	PRON|SUFF|2MP
7:26:1	ٱل	P	DET|PREF|LEM:ال
7:26:2	رَّسُولُ	N	ROOT:رسل|LEM:رَسُول|M|NOM
7:27:1	فَ	P	RSLT|PREF|LEM:ف
7:27:2	خُذُ	V	IMPV|VF:1|ROOT:أخذ|LEM:أَخَذَ|2MP
7:27:3	و	N	PRON|SUFF|2MP
7:27:4	هُ	N	PRON|SUFF|3MS
7:28:1	وَ	P	CONJ|PREF|LEM:و
7:28:2	مَا	N	COND|LEM:ما
7:29:1	نَهَىٰ	V	IMPF|VF:1|ROOT:نهي|LEM:نَهَى|3MS|MOOD:IND
7:29:2	كُمْ	N	PRON|SUFF|2MP
7:30:1	عَنْ	P	P|LEM:عَن
7:30:2	هُ	N	PRON|SUFF|3MS
7:31:1	فَ	P	RSLT|PREF|LEM:ف
7:31:2	ٱنتَهُ	V	IMPV|VF:8|ROOT:نهي|LEM:انتَهَى|2MP
7:31:3	وا۟	N	PRON|SUFF|2MP
7:32:1	وَ	P	REM|PREF|LEM:و
7:32:2	ٱتَّقُ	V	IMPV|VF:8|ROOT:وقي|LEM:اتَّقَى|2MP
7:32:3	وا۟	N	PRON|SUFF|2MP
7:33:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
7:34:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
7:35:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
7:36:1	شَدِيدُ	N	ROOT:شدد|LEM:شَدِيد|MS|NOM
7:37:1	ٱلْ	P	DET|PREF|LEM:ال
7:37:2	عِقَابِ	N	ROOT:عقب|LEM:عِقاب|M|GEN
8:1:1	لِ	P	P|PREF|LEM:ل
8:1:2	لْ	P	DET|PREF|LEM:ال
8:1:3	فُقَرَآءِ	N	ROOT:فقر|LEM:فَقِير|MP|GEN
8:2:1	ٱلْ	P	DET|PREF|LEM:ال
8:2:2	مُهَٰجِرِينَ	N	ACT_PCPL|VF:3|ROOT:هجر|LEM:مُهاجِر|MP|GEN|ADJ
8:3:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
8:4:1	أُخْرِجُ	V	PERF|VF:4|PASS|ROOT:خرج|LEM:أَخْرَجَ|3MP
8:4:2	وا۟	N	PRON|SUFF|3MP
8:5:1	مِن	P	P|LEM:مِن
8:6:1	دِيَٰرِ	N	ROOT:دور|LEM:دار|FP|GEN
8:6:2	هِمْ	N	PRON|SUFF|3MP
8:7:1	وَ	P	CONJ|PREF|LEM:و
8:7:2	أَمْوَٰلِ	N	ROOT:مول|LEM:مال|MP|GEN
8:7:3	هِمْ	N	PRON|SUFF|3MP
8:8:1	يَبْتَغُ	V	IMPF|VF:8|ROOT:بغي|LEM:ابْتَغَى|3MP|MOOD:IND
8:8:2	ونَ	N	PRON|SUFF|3MP
8:9:1	فَضْلًا	N	ROOT:فضل|LEM:فَضْل|M|INDEF|ACC
8:10:1	مِّنَ	P	P|LEM:مِن
8:11:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
8:12:1	وَ	P	CONJ|PREF|LEM:و
8:12:2	رِضْوَٰنًا	N	ROOT:رضو|LEM:رِضْوان|M|INDEF|ACC
8:13:1	وَ	P	CONJ|PREF|LEM:و
8:13:2	يَنصُرُ	V	IMPF|VF:1|ROOT:نصر|LEM:نَصَرَ|3MP|MOOD:IND
8:13:3	ونَ	N	PRON|SUFF|3MP
8:14:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
8:15:1	وَ	P	CONJ|PREF|LEM:و
8:15:2	رَسُولَ	N	ROOT:رسل|LEM:رَسُول|M|ACC
8:15:3	هُۥٓ	N	PRON|SUFF|3MS
8:16:1	أُو۟لَٰٓئِ	N	DEM|LEM:ذا|P
8:16:2	كَ	P	ADDR|SUFF|M
8:17:1	هُمُ	N	PRON|3MP
8:18:1	ٱل	P	DET|PREF|LEM:ال
8:18:2	صَّٰدِقُونَ	N	ACT_PCPL|VF:1|ROOT:صدق|LEM:صادِق|MP|NOM
9:1:1	وَ	P	CONJ|PREF|LEM:و
9:1:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
9:2:1	تَبَوَّ	V	IMPV|VF:5|ROOT:بوأ|LEM:يَتَبَوَّأُ|2MP
9:2:2	ءُو	N	PRON|SUFF|2MP
9:3:1	ٱل	P	DET|PREF|LEM:ال
9:3:2	دَّارَ	N	ROOT:دور|LEM:دار|FS|ACC
9:4:1	وَ	P	CONJ|PREF|LEM:و
9:4:2	ٱلْ	P	DET|PREF|LEM:ال
9:4:3	إِيمَٰنَ	N	VN|VF:4|ROOT:أمن|LEM:إِيمان|M|ACC
9:5:1	مِن	P	P|LEM:مِن
9:6:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
9:6:2	هِمْ	N	PRON|SUFF|3MP
9:7:1	يُحِبُّ	V	IMPF|VF:4|ROOT:حبب|LEM:أَحْبَبْ|3MP|MOOD:IND
9:7:2	ونَ	N	PRON|SUFF|3MP
9:8:1	مَنْ	N	REL|LEM:مَن
9:9:1	هَاجَرَ	V	PERF|VF:3|ROOT:هجر|LEM:هاجَرَ|3MS
9:10:1	إِلَيْ	P	P|LEM:إِلَى
9:10:2	هِمْ	N	PRON|SUFF|3MP
9:11:1	وَ	P	CONJ|PREF|LEM:و
9:11:2	لَا	P	NEG|LEM:لا
9:12:1	يَجِدُ	V	IMPF|VF:1|ROOT:وجد|LEM:وَجَدَ|3MP|MOOD:IND
9:12:2	ونَ	N	PRON|SUFF|3MP
9:13:1	فِى	P	P|LEM:فِي
9:14:1	صُدُورِ	N	ROOT:صدر|LEM:صَدْر|MP|GEN
9:14:2	هِمْ	N	PRON|SUFF|3MP
9:15:1	حَاجَةً	N	ROOT:حوج|LEM:حاجَة|F|INDEF|ACC
9:16:1	مِّ	P	P|LEM:مِن
9:16:2	مَّآ	N	REL|LEM:ما
9:17:1	أُوتُ	V	PERF|VF:4|PASS|ROOT:أتي|LEM:آتَى|3MP
9:17:2	وا۟	N	PRON|SUFF|3MP
9:18:1	وَ	P	CONJ|PREF|LEM:و
9:18:2	يُؤْثِرُ	V	IMPF|VF:4|ROOT:أثر|LEM:آثَرَ|3MP|MOOD:IND
9:18:3	ونَ	N	PRON|SUFF|3MP
9:19:1	عَلَىٰٓ	P	P|LEM:عَلَى
9:20:1	أَنفُسِ	N	ROOT:نفس|LEM:نَفْس|FP|GEN
9:20:2	هِمْ	N	PRON|SUFF|3MP
9:21:1	وَ	P	CIRC|PREF|LEM:و
9:21:2	لَوْ	P	COND|LEM:لَو
9:22:1	كَانَ	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|3MS
9:23:1	بِ	P	P|PREF|LEM:ب
9:23:2	هِمْ	N	PRON|3MP
9:24:1	خَصَاصَةٌ	N	ROOT:خصص|LEM:خَصاصَة|F|INDEF|NOM
9:25:1	وَ	P	REM|PREF|LEM:و
9:25:2	مَن	N	COND|LEM:مَن
9:26:1	يُوقَ	V	IMPF|VF:1|PASS|ROOT:وقي|LEM:وَقَى|3MS|MOOD:JUS
9:27:1	شُحَّ	N	ROOT:شحح|LEM:شُحّ|M|ACC
9:28:1	نَفْسِ	N	ROOT:نفس|LEM:نَفْس|FS|GEN
9:28:2	هِۦ	N	PRON|SUFF|3MS
9:29:1	فَ	P	RSLT|PREF|LEM:ف
9:29:2	أُو۟لَٰٓئِ	N	DEM|LEM:ذا|P
9:29:3	كَ	P	ADDR|SUFF|M
9:30:1	هُمُ	N	PRON|3MP
9:31:1	ٱلْ	P	DET|PREF|LEM:ال
9:31:2	مُفْلِحُونَ	N	ACT_PCPL|VF:4|ROOT:فلح|LEM:مُفْلِح|MP|NOM
10:1:1	وَ	P	CONJ|PREF|LEM:و
10:1:2	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
10:2:1	جَآءُ	V	PERF|VF:1|ROOT:جيأ|LEM:جاءَ|3MP
10:2:2	و	N	PRON|SUFF|3MP
10:3:1	مِنۢ	P	P|LEM:مِن
10:4:1	بَعْدِ	N	ROOT:بعد|LEM:بَعْد|GEN
10:4:2	هِمْ	N	PRON|SUFF|3MP
10:5:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MP|MOOD:IND
10:5:2	ونَ	N	PRON|SUFF|3MP
10:6:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
10:6:2	نَا	N	PRON|SUFF|1P
10:7:1	ٱغْفِرْ	V	IMPV|VF:1|ROOT:غفر|LEM:غَفَرَ|2MS
10:8:1	لَ	P	P|PREF|LEM:ل
10:8:2	نَا	N	PRON|1P
10:9:1	وَ	P	CONJ|PREF|LEM:و
10:9:2	لِ	P	P|PREF|LEM:ل
10:9:3	إِخْوَٰنِ	N	ROOT:أخو|LEM:أَخ|MP|GEN
10:9:4	نَا	N	PRON|SUFF|1P
10:10:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
10:11:1	سَبَقُ	V	PERF|VF:1|ROOT:سبق|LEM:سَبَقَ|3MP
10:11:2	و	N	PRON|SUFF|3MP
10:11:3	نَا	N	PRON|SUFF|1P
10:12:1	بِ	P	P|PREF|LEM:ب
10:12:2	ٱلْ	P	DET|PREF|LEM:ال
10:12:3	إِيمَٰنِ	N	VN|VF:4|ROOT:أمن|LEM:إِيمان|M|GEN
10:13:1	وَ	P	CONJ|PREF|LEM:و
10:13:2	لَا	P	NEG|LEM:لا
10:14:1	تَجْعَلْ	V	IMPF|VF:1|ROOT:جعل|LEM:جَعَلَ|2MS|MOOD:JUS
10:15:1	فِى	P	P|LEM:فِي
10:16:1	قُلُوبِ	N	ROOT:قلب|LEM:قَلْب|FP|GEN
10:16:2	نَا	N	PRON|SUFF|1P
10:17:1	غِلًّا	N	ROOT:غلل|LEM:غِلّ|M|INDEF|ACC
10:18:1	لِّ	P	P|PREF|LEM:ل
10:18:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
10:19:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
10:19:2	وا۟	N	PRON|SUFF|3MP
10:20:1	رَبَّ	N	ROOT:ربب|LEM:رَبّ|M|ACC
10:20:2	نَآ	N	PRON|SUFF|1P
10:21:1	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
10:21:2	كَ	N	PRON|SUFF|2MS
10:22:1	رَءُوفٌ	N	ROOT:رأف|LEM:رَءُوف|MS|INDEF|NOM
10:23:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
11:1:1	أَ	N	INTG|PREF|LEM:أ
11:1:2	لَمْ	P	NEG|LEM:لَم
11:2:1	تَرَ	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MS|MOOD:JUS
11:3:1	إِلَى	P	P|LEM:إِلَى
11:4:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
11:5:1	نَافَقُ	V	PERF|VF:3|ROOT:نفق|LEM:نافَقُ|3MP
11:5:2	وا۟	N	PRON|SUFF|3MP
11:6:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MP|MOOD:IND
11:6:2	ونَ	N	PRON|SUFF|3MP
11:7:1	لِ	P	P|PREF|LEM:ل
11:7:2	إِخْوَٰنِ	N	ROOT:أخو|LEM:أَخ|MP|GEN
11:7:3	هِمُ	N	PRON|SUFF|3MP
11:8:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
11:9:1	كَفَرُ	V	PERF|VF:1|ROOT:كفر|LEM:كَفَرَ|3MP
