1:1:1	سَبَّحَ	V	PERF|VF:2|ROOT:سبح|LEM:سَبَّحَ|3MS
7:15:1	كَبِيرٌ	N	ROOT:كبر|LEM:كَبِير|MS|INDEF|NOM|ADJ
8:1:1	وَ	P	CONJ|PREF|LEM:و
8:1:2	مَا	N	INTG|LEM:ما
8:2:1	لَ	P	P|PREF|LEM:ل
8:2:2	كُمْ	N	PRON|2MP
8:3:1	لَا	P	NEG|LEM:لا
8:4:1	تُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|2MP|MOOD:IND
8:4:2	ونَ	N	PRON|SUFF|2MP
8:5:1	بِ	P	P|PREF|LEM:ب
8:5:2	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
8:6:1	وَ	P	CIRC|PREF|LEM:و
8:6:2	ٱل	P	DET|PREF|LEM:ال
8:6:3	رَّسُولُ	N	ROOT:رسل|LEM:رَسُول|M|NOM
8:7:1	يَدْعُو	V	IMPF|VF:1|ROOT:دعو|LEM:دَعا|3MS|MOOD:IND
8:7:2	كُمْ	N	PRON|SUFF|2MP
8:8:1	لِ	P	PRP|PREF|LEM:ل
8:8:2	تُؤْمِنُ	V	IMPF|VF:4|ROOT:أمن|LEM:آمَنَ|2MP|MOOD:SUBJ
8:8:3	وا۟	N	PRON|SUFF|2MP
8:9:1	بِ	P	P|PREF|LEM:ب
8:9:2	رَبِّ	N	ROOT:ربب|LEM:رَبّ|M|GEN
8:9:3	كُمْ	N	PRON|SUFF|2MP
8:10:1	وَ	P	CONJ|PREF|LEM:و
8:10:2	قَدْ	P	CERT|LEM:قَد
8:11:1	أَخَذَ	V	PERF|VF:1|ROOT:أخذ|LEM:أَخَذَ|3MS
8:12:1	مِيثَٰقَ	N	ROOT:وثق|LEM:مِيثاق|M|ACC
8:12:2	كُمْ	N	PRON|SUFF|2MP
8:13:1	إِن	P	COND|LEM:إِن
8:14:1	كُن	V	PERF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|2MP
8:14:2	تُم	N	PRON|SUFF|2MP
8:15:1	مُّؤْمِنِينَ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِن|MP|ACC
9:1:1	هُوَ	N	PRON|3MS
9:2:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
9:3:1	يُنَزِّلُ	V	IMPF|VF:2|ROOT:نزل|LEM:نَزَّلَ|3MS|MOOD:IND
9:4:1	عَلَىٰ	P	P|LEM:عَلَى
9:5:1	عَبْدِ	N	ROOT:عبد|LEM:عَبْد|M|GEN
9:5:2	هِۦٓ	N	PRON|SUFF|3MS
9:6:1	ءَايَٰتٍۭ	N	ROOT:أيي|LEM:آيَة|FP|INDEF|ACC
9:7:1	بَيِّنَٰتٍ	N	ROOT:بين|LEM:بَيِّنَة|FP|INDEF|ACC|ADJ
9:8:1	لِّ	P	PRP|PREF|LEM:ل
9:8:2	يُخْرِجَ	V	IMPF|VF:4|ROOT:خرج|LEM:أَخْرَجَ|3MS|MOOD:SUBJ
9:8:3	كُم	N	PRON|SUFF|2MP
9:9:1	مِّنَ	P	P|LEM:مِن
9:10:1	ٱل	P	DET|PREF|LEM:ال
9:10:2	ظُّلُمَٰتِ	N	ROOT:ظلم|LEM:ظُلُمَة|FP|GEN
9:11:1	إِلَى	P	P|LEM:إِلَى
9:12:1	ٱل	P	DET|PREF|LEM:ال
9:12:2	نُّورِ	N	ROOT:نور|LEM:نُور|M|GEN
9:13:1	وَ	P	CONJ|PREF|LEM:و
9:13:2	إِنَّ	P	ACC|LEM:إِنّ|FAM:إِنّ
9:14:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
9:15:1	بِ	P	P|PREF|LEM:ب
9:15:2	كُمْ	N	PRON|2MP
9:16:1	لَ	P	EMPH|PREF|LEM:ل
9:16:2	رَءُوفٌ	N	ROOT:رأف|LEM:رَءُوف|MS|INDEF|NOM
9:17:1	رَّحِيمٌ	N	ROOT:رحم|LEM:رَحِيم|MS|INDEF|NOM|ADJ
10:1:1	وَ	P	CONJ|PREF|LEM:و
10:1:2	مَا	N	INTG|LEM:ما
10:2:1	لَ	P	P|PREF|LEM:ل
10:2:2	كُمْ	N	PRON|2MP
10:3:1	أَ	P	SUB|LEM:أَن
10:3:2	لَّا	P	NEG|LEM:لا
10:4:1	تُنفِقُ	V	IMPF|VF:4|ROOT:نفق|LEM:أَنفَقَ|2MP|MOOD:SUBJ
10:4:2	وا۟	N	PRON|SUFF|2MP
10:5:1	فِى	P	P|LEM:فِي
10:6:1	سَبِيلِ	N	ROOT:سبل|LEM:سَبِيل|M|GEN
10:7:1	ٱللَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
10:8:1	وَ	P	CIRC|PREF|LEM:و
10:8:2	لِ	P	P|PREF|LEM:ل
10:8:3	لَّهِ	N	PN|ROOT:أله|LEM:اللَّه|GEN
10:9:1	مِيرَٰثُ	N	ROOT:ورث|LEM:مِيراث|M|NOM
10:10:1	ٱل	P	DET|PREF|LEM:ال
10:10:2	سَّمَٰوَٰتِ	N	ROOT:سمو|LEM:سَماء|FP|GEN
10:11:1	وَ	P	CONJ|PREF|LEM:و
10:11:2	ٱلْ	P	DET|PREF|LEM:ال
10:11:3	أَرْضِ	N	ROOT:أرض|LEM:أَرْض|F|GEN
10:12:1	لَا	P	NEG|LEM:لا
10:13:1	يَسْتَوِى	V	IMPF|VF:8|ROOT:سوي|LEM:اسْتَوَى|3MS|MOOD:IND
10:14:1	مِن	P	P|LEM:مِن
10:14:2	كُم	N	PRON|SUFF|2MP
10:15:1	مَّنْ	N	REL|LEM:مَن
10:16:1	أَنفَقَ	V	PERF|VF:4|ROOT:نفق|LEM:أَنفَقَ|3MS
10:17:1	مِن	P	P|LEM:مِن
10:18:1	قَبْلِ	N	ROOT:قبل|LEM:قَبْل|GEN
10:19:1	ٱلْ	P	DET|PREF|LEM:ال
10:19:2	فَتْحِ	N	ROOT:فتح|LEM:فَتْح|M|GEN
10:20:1	وَ	P	CONJ|PREF|LEM:و
10:20:2	قَٰتَلَ	V	PERF|VF:3|ROOT:قتل|LEM:قاتَلَ|3MS
10:21:1	أُو۟لَٰٓئِ	N	DEM|LEM:ذا|P
10:21:2	كَ	P	ADDR|SUFF|M
10:22:1	أَعْظَمُ	N	ROOT:عظم|LEM:أَعْظَم|MS|NOM
10:23:1	دَرَجَةً	N	ROOT:درج|LEM:دَرَجَة|F|INDEF|ACC
10:24:1	مِّنَ	P	P|LEM:مِن
10:25:1	ٱلَّذِينَ	N	REL|LEM:الَّذِي|MP
10:26:1	أَنفَقُ	V	PERF|VF:4|ROOT:نفق|LEM:أَنفَقَ|3MP
10:26:2	وا۟	N	PRON|SUFF|3MP
10:27:1	مِنۢ	P	P|LEM:مِن
10:28:1	بَعْدُ	N	ROOT:بعد|LEM:بَعْد|GEN
10:29:1	وَ	P	CONJ|PREF|LEM:و
10:29:2	قَٰتَلُ	V	PERF|VF:3|ROOT:قتل|LEM:قاتَلَ|3MP
10:29:3	وا۟	N	PRON|SUFF|3MP
10:30:1	وَ	P	CONJ|PREF|LEM:و
10:30:2	كُلًّا	N	ROOT:كلل|LEM:كُلّ|M|INDEF|ACC
10:31:1	وَعَدَ	V	PERF|VF:1|ROOT:وعد|LEM:وَعَدَ|3MS
10:32:1	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
10:33:1	ٱلْ	P	DET|PREF|LEM:ال
10:33:2	حُسْنَىٰ	N	ROOT:حسن|LEM:حُسْنَى|FS|ACC
10:34:1	وَ	P	CONJ|PREF|LEM:و
10:34:2	ٱللَّهُ	N	PN|ROOT:أله|LEM:اللَّه|NOM
10:35:1	بِ	P	P|PREF|LEM:ب
10:35:2	مَا	N	REL|LEM:ما
10:36:1	تَعْمَلُ	V	IMPF|VF:1|ROOT:عمل|LEM:عَمِلَ|2MP|MOOD:IND
10:36:2	ونَ	N	PRON|SUFF|2MP
10:37:1	خَبِيرٌ	N	ROOT:خبر|LEM:خَبِير|MS|INDEF|NOM
11:1:1	مَّن	N	INTG|LEM:مَن
11:2:1	ذَا	N	DEM|LEM:ذا|MS
11:3:1	ٱلَّذِى	N	REL|LEM:الَّذِي|MS
11:4:1	يُقْرِضُ	V	IMPF|VF:4|ROOT:قرض|LEM:أَقْرَضُ|3MS|MOOD:IND
11:5:1	ٱللَّهَ	N	PN|ROOT:أله|LEM:اللَّه|ACC
11:6:1	قَرْضًا	N	ROOT:قرض|LEM:قَرْض|M|INDEF|ACC
11:7:1	حَسَنًا	N	ROOT:حسن|LEM:حَسَن|MS|INDEF|ACC|ADJ
11:8:1	فَ	P	CAUS|PREF|LEM:ف
11:8:2	يُضَٰعِفَ	V	IMPF|VF:3|ROOT:ضعف|LEM:يُضاعِفُ|3MS|MOOD:SUBJ
11:8:3	هُۥ	N	PRON|SUFF|3MS
11:9:1	لَ	P	P|PREF|LEM:ل
11:9:2	هُۥ	N	PRON|3MS
11:10:1	وَ	P	CONJ|PREF|LEM:و
11:10:2	لَ	P	P|PREF|LEM:ل
11:10:3	هُۥٓ	N	PRON|3MS
11:11:1	أَجْرٌ	N	ROOT:أجر|LEM:أَجْر|M|INDEF|NOM
11:12:1	كَرِيمٌ	N	ROOT:كرم|LEM:كَرِيم|MS|INDEF|NOM|ADJ
12:1:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
12:2:1	تَرَى	V	IMPF|VF:1|ROOT:رأي|LEM:رَأَى|2MS|MOOD:IND
12:3:1	ٱلْ	P	DET|PREF|LEM:ال
12:3:2	مُؤْمِنِينَ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِن|MP|ACC
12:4:1	وَ	P	CONJ|PREF|LEM:و
12:4:2	ٱلْ	P	DET|PREF|LEM:ال
12:4:3	مُؤْمِنَٰتِ	N	ACT_PCPL|VF:4|ROOT:أمن|LEM:مُؤْمِنَة|FP|ACC
12:5:1	يَسْعَىٰ	V	IMPF|VF:1|ROOT:سعي|LEM:سَعَى|3MS|MOOD:IND
12:6:1	نُورُ	N	ROOT:نور|LEM:نُور|M|NOM
12:6:2	هُم	N	PRON|SUFF|3MP
12:7:1	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
12:8:1	أَيْدِي	N	ROOT:يدي|LEM:يَد|FP|NOM
12:8:2	هِمْ	N	PRON|SUFF|3MP
12:9:1	وَ	P	CONJ|PREF|LEM:و
12:9:2	بِ	P	P|PREF|LEM:ب
12:9:3	أَيْمَٰنِ	N	ROOT:يمن|LEM:يَمِين|MP|GEN
12:9:4	هِم	N	PRON|SUFF|3MP
12:10:1	بُشْرَىٰ	N	ROOT:بشر|LEM:بُشْرَى|F|NOM
12:10:2	كُمُ	N	PRON|SUFF|2MP
12:11:1	ٱلْ	P	DET|PREF|LEM:ال
12:11:2	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
12:12:1	جَنَّٰتٌ	N	ROOT:جنن|LEM:جَنَّة|FP|INDEF|NOM
12:13:1	تَجْرِى	V	IMPF|VF:1|ROOT:جري|LEM:جَرَيْ|3FS|MOOD:IND
12:14:1	مِن	P	P|LEM:مِن
12:15:1	تَحْتِ	N	ROOT:تحت|LEM:تَحْت|GEN
12:15:2	هَا	N	PRON|SUFF|3FS
12:16:1	ٱلْ	P	DET|PREF|LEM:ال
12:16:2	أَنْهَٰرُ	N	ROOT:نهر|LEM:نَهَر|MP|NOM
12:17:1	خَٰلِدِينَ	N	ACT_PCPL|VF:1|ROOT:خلد|LEM:خالِد|MP|ACC
12:18:1	فِي	P	P|LEM:فِي
12:18:2	هَا	N	PRON|SUFF|3FS
12:19:1	ذَٰ	N	DEM|LEM:ذا|MS
12:19:2	لِ	P	DIST|SUFF|LEM:ل
12:19:3	كَ	P	ADDR|SUFF|M
12:20:1	هُوَ	N	PRON|3MS
12:21:1	ٱلْ	P	DET|PREF|LEM:ال
12:21:2	فَوْزُ	N	ROOT:فوز|LEM:فَوْز|M|NOM
12:22:1	ٱلْ	P	DET|PREF|LEM:ال
12:22:2	عَظِيمُ	N	ROOT:عظم|LEM:عَظِيم|MS|NOM|ADJ
13:1:1	يَوْمَ	N	ROOT:يوم|LEM:يَوْم|M|ACC
13:2:1	يَقُولُ	V	IMPF|VF:1|ROOT:قول|LEM:قالَ|3MS|MOOD:IND
13:3:1	ٱلْ	P	DET|PREF|LEM:ال
13:3:2	مُنَٰفِقُونَ	N	ACT_PCPL|VF:3|ROOT:نفق|LEM:مُنافِق|MP|NOM
13:4:1	وَ	P	CONJ|PREF|LEM:و
13:4:2	ٱلْ	P	DET|PREF|LEM:ال
13:4:3	مُنَٰفِقَٰتُ	N	ACT_PCPL|VF:3|ROOT:نفق|LEM:مُنافِقَة|FP|GEN
13:5:1	لِ	P	P|PREF|LEM:ل
13:5:2	لَّذِينَ	N	REL|LEM:الَّذِي|MP
13:6:1	ءَامَنُ	V	PERF|VF:4|ROOT:أمن|LEM:آمَنَ|3MP
13:6:2	وا۟	N	PRON|SUFF|3MP
13:7:1	ٱنظُرُ	V	IMPV|VF:1|ROOT:نظر|LEM:نَظَرَ|2MP
13:7:2	و	N	PRON|SUFF|2MP
13:7:3	نَا	N	PRON|SUFF|1P
13:8:1	نَقْتَبِسْ	V	IMPF|VF:8|ROOT:قبس|LEM:نَقْتَبِسْ|1P|MOOD:JUS
13:9:1	مِن	P	P|LEM:مِن
13:10:1	نُّورِ	N	ROOT:نور|LEM:نُور|M|GEN
13:10:2	كُمْ	N	PRON|SUFF|2MP
13:11:1	قِيلَ	V	PERF|VF:1|PASS|ROOT:قول|LEM:قالَ|3MS
13:12:1	ٱرْجِعُ	V	IMPV|VF:1|ROOT:رجع|LEM:رَجَعَ|2MP
13:12:2	وا۟	N	PRON|SUFF|2MP
13:13:1	وَرَآءَ	N	LOC|ROOT:وري|LEM:وَراء|ACC
13:13:2	كُمْ	N	PRON|SUFF|2MP
13:14:1	فَ	P	CONJ|PREF|LEM:ف
13:14:2	ٱلْتَمِسُ	V	IMPV|VF:8|ROOT:لمس|LEM:الْتَمِسُ|2MP
13:14:3	وا۟	N	PRON|SUFF|2MP
13:15:1	نُورًا	N	ROOT:نور|LEM:نُور|M|INDEF|ACC
13:16:1	فَ	P	REM|PREF|LEM:ف
13:16:2	ضُرِبَ	V	PERF|VF:1|PASS|ROOT:ضرب|LEM:ضَرَبَ|3MS
13:17:1	بَيْنَ	N	LOC|ROOT:بين|LEM:بَيْن|ACC
13:17:2	هُم	N	PRON|SUFF|3MP
13:18:1	بِ	P	P|PREF|LEM:ب
13:18:2	سُورٍ	N	ROOT:سور|LEM:سُور|M|INDEF|GEN
13:19:1	لَّ	P	P|PREF|LEM:ل
13:19:2	هُۥ	N	PRON|3MS
13:20:1	بَابٌۢ	N	ROOT:بوب|LEM:باب|M|INDEF|NOM
13:21:1	بَاطِنُ	N	ACT_PCPL|VF:1|ROOT:بطن|LEM:باطِن|M|NOM
13:21:2	هُۥ	N	PRON|SUFF|3MS
13:22:1	فِي	P	P|LEM:فِي
13:22:2	هِ	N	PRON|SUFF|3MS
13:23:1	ٱل	P	DET|PREF|LEM:ال
13:23:2	رَّحْمَةُ	N	ROOT:رحم|LEM:رَحْمَة|F|NOM
13:24:1	وَ	P	CONJ|PREF|LEM:و
13:24:2	ظَٰهِرُ	N	ACT_PCPL|VF:1|ROOT:ظهر|LEM:ظاهِر|M|NOM
13:24:3	هُۥ	N	PRON|SUFF|3MS
13:25:1	مِن	P	P|LEM:مِن
13:26:1	قِبَلِ	N	ROOT:قبل|LEM:قِبَل|M|GEN
13:26:2	هِ	N	PRON|SUFF|3MS
13:27:1	ٱلْ	P	DET|PREF|LEM:ال
13:27:2	عَذَابُ	N	ROOT:عذب|LEM:عَذاب|M|NOM
14:1:1	يُنَادُ	V	IMPF|VF:3|ROOT:ندي|LEM:نادَى|3MP|MOOD:IND
14:1:2	ونَ	N	PRON|SUFF|3MP
14:1:3	هُمْ	N	PRON|SUFF|3MP
14:2:1	أَ	N	INTG|PREF|LEM:أ
14:2:2	لَمْ	P	NEG|LEM:لَم
14:3:1	نَكُن	V	IMPF|VF:1|ROOT:كون|LEM:كانَ|FAM:كَان|1P|MOOD:JUS
14:4:1	مَّعَ	N	LOC|LEM:مَع|ACC
